Country,State lgd code,State,Year,YearCode,Households that applied for a job card (UOM:Number) |Scaling Factor:1,Job cards issued (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled caste (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled tribes (UOM:Number) |Scaling Factor:1,Job cards issued for non scheduled tribes or scheduled caste (UOM:Number) |Scaling Factor:1,Households that demanded work (UOM:Number) |Scaling Factor:1,Persons who demanded work (UOM:Number) |Scaling Factor:1,Households that were allotted work (UOM:Number) |Scaling Factor:1,Persons that were allotted work (UOM:Number) |Scaling Factor:1,Muster rolls filled (UOM:Number) |Scaling Factor:1,Households that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Persons that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Persons with disability (UOM:Number) |Scaling Factor:1,Non scheduled tribes or scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked by non scheduled tribes or scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled tribe households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled tribe persons (UOM:Number) |Scaling Factor:1,Households that worked on land reform or indira awas yojana (UOM:Number) |Scaling Factor:1,Total person days worked by women (UOM:Number) |Scaling Factor:1,Total person days (UOM:Number) |Scaling Factor:1,Scheduled caste households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Scheduled tribe households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Labour expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Labour expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Amount sanctioned (UOM:INR(IndianRupees)) |Scaling Factor:100000,Works under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Total bank accounts (UOM:Number) |Scaling Factor:1,Individual bank accounts (UOM:Number) |Scaling Factor:1,Joint bank accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to bank accounts (UOM:INR(IndianRupees)) |Scaling Factor:1,Post office accounts (UOM:Number) |Scaling Factor:1,Individual post office accounts (UOM:Number) |Scaling Factor:1,Joint post office accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to post office accounts (UOM:INR(IndianRupees)) |Scaling Factor:1
India,1,Jammu And Kashmir,"Financial Year (Apr - Mar), 2020",2020,1304748.91266222460860271455,1213415.27623382853832225500,78435.99290733199829757900,140589.10797542773551946530,994390.17535106880450521070,794105.46244193036078653807,1228308.23580493512276020160,790605.26907473306202716850,1226315.79139101524147160990,749532.74409441409531668540,735646.06382729761380344826,1104768.85712702209059932340,22245.53917809516943860630,4957.14692672850190013880,604616.40289012943548660170,32968028.93407802811980848290,37958.24051611795202323663,1826392.70752365711237286350,91020.57308872286361864960,5065500.88590415368683802570,0.00000000000000000000,12624150.30351414897228806550,39859922.52750583891901937210,0.00000000000000000000,0.00000000000000000000,116164.86946672214782860817800,23996.67969564095415680253000,117056.50056853704531817201500,34420.24508005108775173803600,78590792.66292476821322100546300,1151231.83923307128106112160,1817279.49956858026702882380,1810419.89589905639492431050,6859.60366952387210451330,11024692199.41743431729375748570,382.44760227917210792310,376.57884111887790677850,5.86876116029420114460,11573.19700810016465715120
India,20,Jharkhand,"Financial Year (Apr - Mar), 2020",2020,6505616.00000000000000000000,5649409.00000000000000000000,592087.00000000000000000000,1698789.00000000000000000000,3358533.00000000000000000000,3212906.00000000000000000000,4393316.00000000000000000000,3211952.00000000000000000000,4391899.00000000000000000000,4994967.00000000000000000000,2537738.00000000000000000000,3205271.00000000000000000000,114391.00000000000000000000,9901.00000000000000000000,1653668.00000000000000000000,77488344.00000000000000000000,241262.00000000000000000000,10842919.00000000000000000000,642808.00000000000000000000,29283569.00000000000000000000,0.00000000000000000000,50009772.00000000000000000000,117614832.00000000000000000000,0.00000000000000000000,0.00000000000000000000,226835.04000000000000000000000,72610.05000000000000000000000,227882.10000000000000000000000,90023.47000000000000000000000,7516928.72000000000000000000000,9481191.00000000000000000000,5781343.00000000000000000000,5706612.00000000000000000000,74731.00000000000000000000,22251758371.00000000000000000000,488209.00000000000000000000,415587.00000000000000000000,72622.00000000000000000000,13111.00000000000000000000
India,29,Karnataka,"Financial Year (Apr - Mar), 2020",2020,7084697.00000000000000000000,7071913.00000000000000000000,1273772.00000000000000000000,634526.00000000000000000000,5163615.00000000000000000000,3296035.00000000000000000000,6440536.00000000000000000000,3235455.00000000000000000000,6217870.00000000000000000000,2192944.00000000000000000000,3020676.00000000000000000000,5686927.00000000000000000000,241703.00000000000000000000,15734.00000000000000000000,2177747.00000000000000000000,107453668.00000000000000000000,540617.00000000000000000000,25561828.00000000000000000000,302312.00000000000000000000,15633222.00000000000000000000,0.00000000000000000000,73523706.00000000000000000000,148648718.00000000000000000000,0.00000000000000000000,0.00000000000000000000,399378.08000000000000000000000,139855.06000000000000000000000,402847.99000000000000000000000,211053.31000000000000000000000,163545775.18000000000000000000000,8938892.00000000000000000000,12104572.00000000000000000000,11502283.00000000000000000000,602289.00000000000000000000,39474990590.00000000000000000000,232595.00000000000000000000,127950.00000000000000000000,104645.00000000000000000000,0.00000000000000000000
India,32,Kerala,"Financial Year (Apr - Mar), 2020",2020,3896755.00000000000000000000,3867061.00000000000000000000,458645.00000000000000000000,128565.00000000000000000000,3279851.00000000000000000000,1764555.00000000000000000000,2092346.00000000000000000000,1764502.00000000000000000000,2092271.00000000000000000000,2953845.00000000000000000000,1617465.00000000000000000000,1882756.00000000000000000000,470412.00000000000000000000,2134.00000000000000000000,1300157.00000000000000000000,79382997.00000000000000000000,240987.00000000000000000000,15974708.00000000000000000000,76321.00000000000000000000,6942274.00000000000000000000,0.00000000000000000000,92572359.00000000000000000000,102299979.00000000000000000000,0.00000000000000000000,0.00000000000000000000,300036.83000000000000000000000,58209.44000000000000000000000,302318.11000000000000000000000,96293.89000000000000000000000,1512853.32000000000000000000000,4050172.00000000000000000000,3702503.00000000000000000000,3691434.00000000000000000000,11069.00000000000000000000,29766442140.00000000000000000000,42810.00000000000000000000,42755.00000000000000000000,55.00000000000000000000,86002792.00000000000000000000
India,37,Ladakh,"Financial Year (Apr - Mar), 2020",2020,25256.08733777539139728545,27134.72376617146167774500,1754.00709266800170242100,3143.89202457226448053470,22236.82464893119549478930,15371.53755806963921346193,27467.76419506487723979840,17679.73092526693797283150,27423.20860898475852839010,16761.25590558590468331460,14239.93617270238619655174,24705.14287297790940067660,497.46082190483056139370,110.85307327149809986120,13520.59710987056451339830,737240.06592197188019151710,734.75948388204797676337,40842.29247634288762713650,2035.42691127713638135040,113276.11409584631316197430,0.00000000000000000000,282304.69648585102771193450,891358.47249416108098062790,0.00000000000000000000,0.00000000000000000000,2597.71053327785217139182200,536.62030435904584319747000,2617.64943146295468182798500,769.71491994891224826196400,1757468.76707523178677899453700,25744.16076692871893887840,40638.50043141973297117620,40485.10410094360507568950,153.39633047612789548670,246537177.58256568270624251430,8.55239772082789207690,8.42115888112209322150,0.13123883970579885540,258.80299189983534284880
India,31,Lakshadweep,"Financial Year (Apr - Mar), 2020",2020,8225,8040,9,7939,92,97,100,92,95,46,73,75,2,0,1,100,0,0,72,2247,0,334,2347,0,0,5.620,0.000,6.240,0.000,1088.080,796,3525,3512,13,561792,4072,4059,13,0
India,23,Madhya Pradesh,"Financial Year (Apr - Mar), 2020",2020,8685425.00000000000000000000,7961593.00000000000000000000,1221168.00000000000000000000,2487885.00000000000000000000,4252540.00000000000000000000,6612570.00000000000000000000,13519324.00000000000000000000,6607663.00000000000000000000,13507149.00000000000000000000,5948943.00000000000000000000,5537458.00000000000000000000,10549293.00000000000000000000,322768.00000000000000000000,84094.00000000000000000000,2907341.00000000000000000000,182739797.00000000000000000000,769817.00000000000000000000,45462762.00000000000000000000,1860300.00000000000000000000,114188250.00000000000000000000,0.00000000000000000000,138588858.00000000000000000000,342390809.00000000000000000000,0.00000000000000000000,0.00000000000000000000,608026.46000000000000000000000,245260.38000000000000000000000,610841.39000000000000000000000,321977.19000000000000000000000,139497599.08000000000000000000000,9566497.00000000000000000000,11401463.00000000000000000000,9658110.00000000000000000000,1743353.00000000000000000000,55078623944.00000000000000000000,233944.00000000000000000000,184942.00000000000000000000,49002.00000000000000000000,718534506.00000000000000000000
India,27,Maharashtra,"Financial Year (Apr - Mar), 2020",2020,9922328.00000000000000000000,8753729.00000000000000000000,848549.00000000000000000000,1083923.00000000000000000000,6821257.00000000000000000000,1798601.00000000000000000000,3471224.00000000000000000000,1793935.00000000000000000000,3460162.00000000000000000000,1744963.00000000000000000000,1605792.00000000000000000000,2935555.00000000000000000000,122007.00000000000000000000,16557.00000000000000000000,1122377.00000000000000000000,42343190.00000000000000000000,156054.00000000000000000000,5872652.00000000000000000000,327361.00000000000000000000,14753873.00000000000000000000,0.00000000000000000000,26506215.00000000000000000000,62969715.00000000000000000000,0.00000000000000000000,0.00000000000000000000,138707.86000000000000000000000,36002.48000000000000000000000,139864.25000000000000000000000,46510.40000000000000000000000,127601760.29000000000000000000000,5029199.00000000000000000000,7597503.00000000000000000000,6996267.00000000000000000000,601236.00000000000000000000,13537277549.00000000000000000000,1094495.00000000000000000000,1067893.00000000000000000000,26602.00000000000000000000,112109467.00000000000000000000
India,14,Manipur,"Financial Year (Apr - Mar), 2020",2020,447306.00000000000000000000,444510.00000000000000000000,11615.00000000000000000000,168496.00000000000000000000,264399.00000000000000000000,425316.00000000000000000000,474961.00000000000000000000,424899.00000000000000000000,474146.00000000000000000000,324744.00000000000000000000,421719.00000000000000000000,461683.00000000000000000000,4278.00000000000000000000,1061.00000000000000000000,251187.00000000000000000000,15674253.00000000000000000000,11329.00000000000000000000,649490.00000000000000000000,159203.00000000000000000000,9290826.00000000000000000000,0.00000000000000000000,13907423.00000000000000000000,25614569.00000000000000000000,0.00000000000000000000,0.00000000000000000000,47234.25000000000000000000000,31192.24000000000000000000000,85942.96000000000000000000000,41655.49000000000000000000000,189585.09000000000000000000000,221615.00000000000000000000,481182.00000000000000000000,445908.00000000000000000000,35274.00000000000000000000,4154704534.00000000000000000000,12264.00000000000000000000,10561.00000000000000000000,1703.00000000000000000000,96170.00000000000000000000
India,17,Meghalaya,"Financial Year (Apr - Mar), 2020",2020,477276.00000000000000000000,468616.00000000000000000000,3161.00000000000000000000,430795.00000000000000000000,34660.00000000000000000000,412375.00000000000000000000,570551.00000000000000000000,412392.00000000000000000000,570584.00000000000000000000,290048.00000000000000000000,407030.00000000000000000000,559468.00000000000000000000,133345.00000000000000000000,1523.00000000000000000000,31839.00000000000000000000,2008113.00000000000000000000,2725.00000000000000000000,155893.00000000000000000000,372466.00000000000000000000,26722264.00000000000000000000,0.00000000000000000000,15015742.00000000000000000000,28886270.00000000000000000000,0.00000000000000000000,0.00000000000000000000,58397.83000000000000000000000,40384.18000000000000000000000,58503.43000000000000000000000,60692.72000000000000000000000,1479889.94000000000000000000000,294932.00000000000000000000,457488.00000000000000000000,385454.00000000000000000000,72034.00000000000000000000,4066760098.00000000000000000000,3887.00000000000000000000,3666.00000000000000000000,221.00000000000000000000,2983273.00000000000000000000
India,15,Mizoram,"Financial Year (Apr - Mar), 2020",2020,180821.00000000000000000000,180815.00000000000000000000,38.00000000000000000000,179376.00000000000000000000,1401.00000000000000000000,185380.00000000000000000000,194269.00000000000000000000,185249.00000000000000000000,194138.00000000000000000000,41447.00000000000000000000,185151.00000000000000000000,194020.00000000000000000000,154777.00000000000000000000,101.00000000000000000000,1440.00000000000000000000,119913.00000000000000000000,39.00000000000000000000,3562.00000000000000000000,183672.00000000000000000000,17131022.00000000000000000000,0.00000000000000000000,9529885.00000000000000000000,17254497.00000000000000000000,0.00000000000000000000,0.00000000000000000000,39087.99000000000000000000000,5016.86000000000000000000000,39113.48000000000000000000000,5024.69000000000000000000000,54837.86000000000000000000000,147754.00000000000000000000,183744.00000000000000000000,179239.00000000000000000000,4505.00000000000000000000,3662490751.00000000000000000000,3.00000000000000000000,2.00000000000000000000,1.00000000000000000000,0.00000000000000000000
India,13,Nagaland,"Financial Year (Apr - Mar), 2020",2020,448505.00000000000000000000,441063.00000000000000000000,50.00000000000000000000,421129.00000000000000000000,19884.00000000000000000000,396358.00000000000000000000,423086.00000000000000000000,394921.00000000000000000000,421559.00000000000000000000,29779.00000000000000000000,392312.00000000000000000000,418827.00000000000000000000,48.00000000000000000000,405.00000000000000000000,18026.00000000000000000000,908215.00000000000000000000,47.00000000000000000000,2138.00000000000000000000,374239.00000000000000000000,17105416.00000000000000000000,0.00000000000000000000,6541471.00000000000000000000,18015769.00000000000000000000,0.00000000000000000000,0.00000000000000000000,26366.21000000000000000000000,17367.72000000000000000000000,51260.40000000000000000000000,27322.88000000000000000000000,5715234.63000000000000000000000,66171.00000000000000000000,205121.00000000000000000000,202113.00000000000000000000,3008.00000000000000000000,1172952882.00000000000000000000,207.00000000000000000000,207.00000000000000000000,0.00000000000000000000,1725543.00000000000000000000
India,21,Odisha,"Financial Year (Apr - Mar), 2020",2020,7662970.00000000000000000000,7419708.00000000000000000000,1228250.00000000000000000000,2002051.00000000000000000000,4189407.00000000000000000000,4458525.00000000000000000000,8230584.00000000000000000000,4456667.00000000000000000000,8226183.00000000000000000000,7015720.00000000000000000000,3751625.00000000000000000000,6223664.00000000000000000000,417975.00000000000000000000,16925.00000000000000000000,2015088.00000000000000000000,106319595.00000000000000000000,542268.00000000000000000000,28874381.00000000000000000000,1194269.00000000000000000000,73063843.00000000000000000000,0.00000000000000000000,93068965.00000000000000000000,208257819.00000000000000000000,0.00000000000000000000,0.00000000000000000000,468370.69000000000000000000000,95643.99000000000000000000000,472652.63000000000000000000000,132054.95000000000000000000000,38668986.73000000000000000000000,7341416.00000000000000000000,9880850.00000000000000000000,9465563.00000000000000000000,415287.00000000000000000000,43882799382.00000000000000000000,632044.00000000000000000000,485463.00000000000000000000,146581.00000000000000000000,533269005.00000000000000000000
India,34,Puducherry,"Financial Year (Apr - Mar), 2020",2020,73613.00000000000000000000,71658.00000000000000000000,19981.00000000000000000000,130.00000000000000000000,51547.00000000000000000000,54010.00000000000000000000,62526.00000000000000000000,54007.00000000000000000000,62520.00000000000000000000,2655.00000000000000000000,47917.00000000000000000000,53406.00000000000000000000,42.00000000000000000000,216.00000000000000000000,33197.00000000000000000000,710788.00000000000000000000,14634.00000000000000000000,344559.00000000000000000000,86.00000000000000000000,1931.00000000000000000000,0.00000000000000000000,917962.00000000000000000000,1057278.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2276.61000000000000000000000,136.36000000000000000000000,2276.76000000000000000000000,136.36000000000000000000000,4134.90000000000000000000000,6461.00000000000000000000,93730.00000000000000000000,93260.00000000000000000000,470.00000000000000000000,226704147.00000000000000000000,249.00000000000000000000,249.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,3,Punjab,"Financial Year (Apr - Mar), 2020",2020,2020765.00000000000000000000,1885324.00000000000000000000,1220730.00000000000000000000,928.00000000000000000000,663666.00000000000000000000,1082066.00000000000000000000,1397507.00000000000000000000,1081237.00000000000000000000,1396228.00000000000000000000,668326.00000000000000000000,953613.00000000000000000000,1184627.00000000000000000000,27804.00000000000000000000,3420.00000000000000000000,316484.00000000000000000000,13133531.00000000000000000000,636583.00000000000000000000,24531203.00000000000000000000,546.00000000000000000000,22508.00000000000000000000,0.00000000000000000000,21448041.00000000000000000000,37687242.00000000000000000000,0.00000000000000000000,0.00000000000000000000,95049.51000000000000000000000,22762.55000000000000000000000,95685.91000000000000000000000,54530.35000000000000000000000,2219976.42000000000000000000000,1094212.00000000000000000000,2216489.00000000000000000000,2133719.00000000000000000000,82770.00000000000000000000,9391169024.00000000000000000000,35482.00000000000000000000,34293.00000000000000000000,1189.00000000000000000000,571825.00000000000000000000
India,8,Rajasthan,"Financial Year (Apr - Mar), 2020",2020,11643183.00000000000000000000,11244937.00000000000000000000,2280492.00000000000000000000,2121775.00000000000000000000,6842670.00000000000000000000,8057793.00000000000000000000,12489525.00000000000000000000,8056421.00000000000000000000,12485457.00000000000000000000,6518489.00000000000000000000,7542818.00000000000000000000,11098022.00000000000000000000,1231509.00000000000000000000,31933.00000000000000000000,4329030.00000000000000000000,259935166.00000000000000000000,1620823.00000000000000000000,100415404.00000000000000000000,1592965.00000000000000000000,100193108.00000000000000000000,0.00000000000000000000,302483555.00000000000000000000,460543678.00000000000000000000,0.00000000000000000000,0.00000000000000000000,771118.92000000000000000000000,105932.92000000000000000000000,772815.61000000000000000000000,213340.99000000000000000000000,24734718.72000000000000000000000,6449613.00000000000000000000,16242381.00000000000000000000,15863608.00000000000000000000,378773.00000000000000000000,76076215984.00000000000000000000,762301.00000000000000000000,737789.00000000000000000000,24512.00000000000000000000,369459.00000000000000000000
India,11,Sikkim,"Financial Year (Apr - Mar), 2020",2020,87024.00000000000000000000,85658.00000000000000000000,4745.00000000000000000000,35378.00000000000000000000,45535.00000000000000000000,67063.00000000000000000000,80926.00000000000000000000,67004.00000000000000000000,80857.00000000000000000000,29750.00000000000000000000,64820.00000000000000000000,76986.00000000000000000000,6273.00000000000000000000,173.00000000000000000000,34222.00000000000000000000,1946677.00000000000000000000,3433.00000000000000000000,191342.00000000000000000000,27165.00000000000000000000,1595937.00000000000000000000,0.00000000000000000000,1910645.00000000000000000000,3733956.00000000000000000000,0.00000000000000000000,0.00000000000000000000,7643.54000000000000000000000,1649.51000000000000000000000,7675.81000000000000000000000,1903.03000000000000000000000,9758865.45000000000000000000000,85174.00000000000000000000,114271.00000000000000000000,112781.00000000000000000000,1490.00000000000000000000,738204748.00000000000000000000,874.00000000000000000000,830.00000000000000000000,44.00000000000000000000,0.00000000000000000000
India,33,Tamil Nadu,"Financial Year (Apr - Mar), 2020",2020,8008508.00000000000000000000,7778986.00000000000000000000,2185956.00000000000000000000,126949.00000000000000000000,5466081.00000000000000000000,6046116.00000000000000000000,7198570.00000000000000000000,6046083.00000000000000000000,7198504.00000000000000000000,5289104.00000000000000000000,5883932.00000000000000000000,6905810.00000000000000000000,164109.00000000000000000000,63993.00000000000000000000,4116590.00000000000000000000,207804900.00000000000000000000,1680867.00000000000000000000,86674294.00000000000000000000,86475.00000000000000000000,4149120.00000000000000000000,0.00000000000000000000,255215607.00000000000000000000,298628314.00000000000000000000,0.00000000000000000000,0.00000000000000000000,563485.48000000000000000000000,150103.11000000000000000000000,563670.35000000000000000000000,207735.28000000000000000000000,2269737.94000000000000000000000,4796790.00000000000000000000,9448428.00000000000000000000,9441428.00000000000000000000,7000.00000000000000000000,55878586001.00000000000000000000,12.00000000000000000000,12.00000000000000000000,0.00000000000000000000,36802.00000000000000000000
India,36,Telangana,"Financial Year (Apr - Mar), 2020",2020,3737418.29337396518452724920,3915910.86967583662654103768,934769.12061566897168015680,310740.21272701242741992476,2670401.53633315522744095612,2022419.23339219700259346400,3718993.62973364503376465082,2117144.95406099189652590348,3715828.09836916016978665376,3469954.99919956989752102854,1884472.21770830499081906340,3302349.85959516545938362400,357776.22622296316809442546,36650.05779937443705418246,1320290.20083345888391746380,71499558.54445636033778281348,459090.55632807911186201780,24269385.28476705764936379884,173165.20155784333832623844,11545643.49753845368426690800,326403.16412118241579284480,61418389.84205848570020892134,107314587.32676187167141352032,0.00000000000000000000,0.00000000000000000000,242100.55057616413242302272560,186674.30219945744882315140520,246514.22997551866897448562860,227963.74439172319261003876540,2549988.15403675494726931122020,4672265.52741491131013722108,3122818.83198836066495730048,3122719.92206600324797589882,98.90992235741698140166,15315518948.91986769040660227320,201340.87241113899911196152,201340.87241113899911196152,0.00000000000000000000,88164206.85613294850616843012
India,38,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2020",2020,14384.00000000000000000000,3549.00000000000000000000,1.00000000000000000000,3496.00000000000000000000,52.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000000,0.00000000000000000000000,0.00000000000000000000000,0.00000000000000000000000,2.40000000000000000000000,5168.00000000000000000000,2181.00000000000000000000,2172.00000000000000000000,9.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,16,Tripura,"Financial Year (Apr - Mar), 2020",2020,642574.00000000000000000000,638896.00000000000000000000,109749.00000000000000000000,262531.00000000000000000000,266616.00000000000000000000,593922.00000000000000000000,856541.00000000000000000000,593920.00000000000000000000,856511.00000000000000000000,782379.00000000000000000000,585595.00000000000000000000,833460.00000000000000000000,115872.00000000000000000000,9071.00000000000000000000,238211.00000000000000000000,15573886.00000000000000000000,100681.00000000000000000000,6696018.00000000000000000000,246703.00000000000000000000,21453450.00000000000000000000,0.00000000000000000000,20821660.00000000000000000000,43723354.00000000000000000000,0.00000000000000000000,0.00000000000000000000,81950.29000000000000000000000,18274.46000000000000000000000,81978.85000000000000000000000,24723.01000000000000000000000,342925.19000000000000000000000,1631558.00000000000000000000,1092827.00000000000000000000,1083059.00000000000000000000,9768.00000000000000000000,8084365029.00000000000000000000,81.00000000000000000000,66.00000000000000000000,15.00000000000000000000,17570.00000000000000000000
India,15,Mizoram,"Financial Year (Apr - Mar), 2018",2018,193945.00000000000000000000,193939.00000000000000000000,40.00000000000000000000,192720.00000000000000000000,1179.00000000000000000000,196120.00000000000000000000,202841.00000000000000000000,196100.00000000000000000000,202820.00000000000000000000,63062.00000000000000000000,195974.00000000000000000000,202682.00000000000000000000,81736.00000000000000000000,117.00000000000000000000,1197.00000000000000000000,104536.00000000000000000000,42.00000000000000000000,3377.00000000000000000000,194735.00000000000000000000,18013950.00000000000000000000,3361.00000000000000000000,6876847.00000000000000000000,18121863.00000000000000000000,5.00000000000000000000,81180.00000000000000000000,44640.28000000000000000000000,2193.95000000000000000000000,44671.89000000000000000000000,2201.44000000000000000000000,455424.86000000000000000000000,122432.00000000000000000000,210481.00000000000000000000,203241.00000000000000000000,7240.00000000000000000000,4085446524.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,9,Uttar Pradesh,"Financial Year (Apr - Mar), 2020",2020,21774311.00000000000000000000,19573277.00000000000000000000,6010247.00000000000000000000,183418.00000000000000000000,13379612.00000000000000000000,12101931.00000000000000000000,15729135.00000000000000000000,12095994.00000000000000000000,15720775.00000000000000000000,7781230.00000000000000000000,9443069.00000000000000000000,11663834.00000000000000000000,781517.00000000000000000000,18267.00000000000000000000,6428555.00000000000000000000,267798265.00000000000000000000,2922615.00000000000000000000,123137468.00000000000000000000,91899.00000000000000000000,3912931.00000000000000000000,0.00000000000000000000,132620097.00000000000000000000,394848664.00000000000000000000,0.00000000000000000000,0.00000000000000000000,786293.59000000000000000000000,401804.15000000000000000000000,791420.28000000000000000000000,460366.39000000000000000000000,80605474.76000000000000000000000,15432736.00000000000000000000,20438538.00000000000000000000,20011346.00000000000000000000,427192.00000000000000000000,77795592383.00000000000000000000,229170.00000000000000000000,217836.00000000000000000000,11334.00000000000000000000,338082.00000000000000000000
India,5,Uttarakhand,"Financial Year (Apr - Mar), 2020",2020,1221901.00000000000000000000,1161787.00000000000000000000,214779.00000000000000000000,41928.00000000000000000000,905080.00000000000000000000,689979.00000000000000000000,984058.00000000000000000000,689736.00000000000000000000,983656.00000000000000000000,381119.00000000000000000000,654326.00000000000000000000,909778.00000000000000000000,47839.00000000000000000000,1951.00000000000000000000,525890.00000000000000000000,24382572.00000000000000000000,104094.00000000000000000000,4911989.00000000000000000000,24342.00000000000000000000,1084829.00000000000000000000,0.00000000000000000000,16747929.00000000000000000000,30379390.00000000000000000000,0.00000000000000000000,0.00000000000000000000,61129.96000000000000000000000,15923.21000000000000000000000,61375.30000000000000000000000,23035.30000000000000000000000,293895.05000000000000000000000,903494.00000000000000000000,1460136.00000000000000000000,1412554.00000000000000000000,47582.00000000000000000000,5904285017.00000000000000000000,28421.00000000000000000000,27744.00000000000000000000,677.00000000000000000000,64075892.00000000000000000000
India,19,West Bengal,"Financial Year (Apr - Mar), 2020",2020,12758705.00000000000000000000,11775629.00000000000000000000,3029573.00000000000000000000,772451.00000000000000000000,7973605.00000000000000000000,7204455.00000000000000000000,11308811.00000000000000000000,7203535.00000000000000000000,11307029.00000000000000000000,8797199.00000000000000000000,6788343.00000000000000000000,10152427.00000000000000000000,604807.00000000000000000000,77337.00000000000000000000,4409964.00000000000000000000,235954353.00000000000000000000,1894352.00000000000000000000,101084278.00000000000000000000,484027.00000000000000000000,26041517.00000000000000000000,0.00000000000000000000,165043438.00000000000000000000,363080148.00000000000000000000,0.00000000000000000000,0.00000000000000000000,713116.44000000000000000000000,153123.45000000000000000000000,717213.21000000000000000000000,384203.71000000000000000000000,41752012.64000000000000000000000,17106113.00000000000000000000,17910591.00000000000000000000,17047058.00000000000000000000,863533.00000000000000000000,70517535613.00000000000000000000,1021872.00000000000000000000,940138.00000000000000000000,81734.00000000000000000000,46885019.00000000000000000000
India,35,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2019",2019,33708.00000000000000000000,33432.00000000000000000000,4.00000000000000000000,3994.00000000000000000000,29434.00000000000000000000,6892.00000000000000000000,8346.00000000000000000000,6884.00000000000000000000,8329.00000000000000000000,7868.00000000000000000000,5842.00000000000000000000,6924.00000000000000000000,325.00000000000000000000,19.00000000000000000000,5815.00000000000000000000,219834.00000000000000000000,0.00000000000000000000,0.00000000000000000000,27.00000000000000000000,783.00000000000000000000,0.00000000000000000000,131117.00000000000000000000,220617.00000000000000000000,0.00000000000000000000,0.00000000000000000000,309.47000000000000000000000,17.68000000000000000000000,311.99000000000000000000000,23.70000000000000000000000,16560626.82000000000000000000000,6080.00000000000000000000,37064.00000000000000000000,36630.00000000000000000000,434.00000000000000000000,31847242.00000000000000000000,66.00000000000000000000,66.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,28,Andhra Pradesh,"Financial Year (Apr - Mar), 2019",2019,5430562.86028951335579490020,5261242.88507723214699236308,1261015.26546566248735782494,428211.40603194033084092088,3572016.21357962932879361726,2729949.40794767989553356170,4546908.92540388934948802592,2639137.62972718966628787728,4536533.46739405101470890786,4784901.45203530111814664348,2442666.62012269849933406130,3810979.40618834702832587018,341030.83026586525683169284,45138.89869948818275832454,1586144.40654171337301146604,79209122.68982966425136995646,576020.63614394193521433030,24807486.81344437164498256958,222301.26563353751172189136,13345575.15329827249050991324,302372.46091451728017336030,70496817.59866978994561252530,117362184.65657230838686243928,0.00000000000000000000,0.00000000000000000000,247072.37416041815269790627780,52728.55121596802072437767740,247076.52997067123183431574320,104430.74625263504022952573420,3040921.13639600910737851828860,5843958.99297512956167585148,4834683.25242937884103181928,4834471.06578458128850992556,212.18664479755252189372,17659092248.55215728281482911576,287657.68298594608559943742,287657.68298594608559943742,0.00000000000000000000,97155640.50793518957666693066
