srcYear,srcStateName,srcDistrictName,Households that applied for a Job Card,Job Cards issued,Job Cards issued for Scheduled Caste,Job Cards issued for Scheduled Tribes,Job Cards issued for non Scheduled Tribes or Scheduled Caste,Households that demanded work,Persons who demanded work,Households that were allotted work,Persons that were allotted work,Muster Rolls filled,Households that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Persons that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Households that reached a 100 day limit,Persons with disability,Non Scheduled Tribes or Scheduled Caste households that worked,Total Person days worked by non Scheduled Tribes or Scheduled Caste persons,Scheduled Caste households that worked,Total Person days worked Scheduled Caste persons,Scheduled Tribe households that worked,Total Person days worked Scheduled Tribe persons,Households that worked on land reform or Indira Awas Yojana,Total Person days worked by women,Total Person days,Scheduled Caste households that reached a 100 Day Limit,Scheduled Tribe households that reached a 100 Day Limit,Labour expenditure that has been disbursed,Material expenditure that has been disbursed,Labour expenditure both disbursed and pending,Material expenditure both disbursed and pending,Amount sanctioned,Works under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Total bank accounts,Individual bank accounts,Joint bank accounts,Amount disbursed to bank accounts,Post office accounts,Individual post office accounts,Joint post office accounts,Amount disbursed to post office accounts,Year,YearCode
2018-19,RAJASTHAN,SAWAI MADHOPUR,235586,232160,47057,59383,125720,113427,177802,113301,177531,54493,95431,141480,1555,321,49219,1875998,22345,898619,23867,892074,209,2067871,3666691,302,433,4998.120,2403.990,5000.420,2485.570,62455.550,97363,350641,343910,6731,499141825,11849,9754,2095,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,RAJASTHAN,SIKAR,277963,274314,69186,10381,194747,68485,85145,68470,85111,49368,60067,71553,3819,119,31751,1571911,25068,1299276,3248,172913,285,2240657,3044100,1455,244,4282.130,1115.740,4282.390,1128.520,133050.390,41999,180035,177713,2322,428213784,28552,28094,458,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,RAJASTHAN,SIROHI,165398,162211,34803,54395,73013,86838,120495,86808,120449,88756,70882,87655,9103,157,27393,1572703,17275,996679,26214,1469664,141,3405777,4039046,2438,2786,4865.550,723.480,4865.580,730.150,1921653.490,92372,159986,159046,940,474685126,24387,24384,3,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,RAJASTHAN,SRI GANGANAGAR,321854,315442,139364,965,175113,222024,341673,221938,341418,185004,207730,301696,29055,766,102798,5899148,104281,6563922,651,36543,645,7762930,12499613,15888,76,15161.280,4064.900,15162.530,4239.260,9500952.280,170226,479607,474945,4662,1507673298,2582,2545,37,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,RAJASTHAN,TONK,273289,269058,53664,40632,174762,158330,266371,158133,265792,83194,128751,196632,2351,510,81528,3357672,27314,1200627,19909,859374,295,3493554,5417673,480,390,6784.860,1783.950,6790.430,1859.380,2073664.860,118673,393474,392019,1455,662503680,49508,48976,532,3960,"Financial Year (Apr - Mar), 2018",2018
2018-19,RAJASTHAN,UDAIPUR,521101,507093,23240,323840,160013,294718,512950,294641,512704,337794,245958,373016,38107,587,56815,3150990,9528,546881,179615,10308118,829,8657176,14005989,1402,28268,19886.340,6244.010,19947.340,7146.690,31436902.840,466240,737336,721474,15862,2000647605,114765,113892,873,25592,"Financial Year (Apr - Mar), 2018",2018
2018-19,SIKKIM,EAST DISTRICT,22347,22216,1264,5789,15163,16523,18428,16508,18413,4112,15314,16750,970,53,10732,578289,843,45804,3739,199144,37,460611,823237,54,285,1483.700,567.600,1487.210,571.230,11124.250,13541,26679,26593,86,146367642,550,506,44,4779,"Financial Year (Apr - Mar), 2018",2018
2018-19,SIKKIM,NORTH DISTRICT,7952,7939,81,7049,809,7076,7276,7075,7272,826,6920,7095,232,14,658,26366,67,2542,6195,304071,10,131353,332979,2,219,648.980,175.780,651.530,185.960,10024011.720,3445,8732,8713,19,63860095,40,38,2,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,SIKKIM,SOUTH DISTRICT,24605,24462,1217,6834,16411,19314,22470,19313,22466,6068,18516,21141,1329,43,12529,665551,876,44165,5111,261234,108,503876,970950,39,310,1813.670,571.880,1814.210,571.880,13144.020,24464,29979,29545,434,166270100,72,72,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,SIKKIM,WEST DISTRICT,27756,27634,1213,10813,15608,22180,29379,22179,29377,9373,21056,27192,2137,45,12028,700092,854,49474,8174,478570,41,612855,1228136,74,825,2291.300,679.420,2295.770,679.420,2169995.940,21028,42569,42369,200,225930119,324,323,1,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,ARIYALUR,174118,172699,33229,1679,137791,133319,162813,133313,162808,57062,128173,154924,111,1336,101899,2399494,25022,537421,1252,32805,19,2318625,2969720,14,0,5489.580,1910.980,5494.560,1911.110,1129747.440,75431,250952,250904,48,547946192,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,COIMBATORE,163869,156665,50877,4275,101513,68840,74983,68837,74983,105416,62307,66843,291,262,40756,1983589,20351,875285,1200,52727,99,2546982,2911601,55,0,5886.150,2303.410,5904.910,2303.600,29465.960,97466,141122,140922,200,586470680,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,CUDDALORE,452870,446803,154652,1894,290257,359085,508064,359076,508044,187052,346152,477068,6986,4296,222562,7871966,122208,4537203,1382,48596,18356,9427359,12457765,2746,18,19840.590,2436.480,19940.920,2463.050,1254624.430,212029,661308,661291,17,1984690800,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,DHARMAPURI,229492,224039,28886,5400,189753,163064,172140,163062,172133,97883,154816,161954,192,952,132584,4366038,19180,613029,3052,114346,30,4817667,5093413,22,1,8692.830,3064.130,8700.680,3066.610,1939882.620,98470,238617,238583,34,867309968,1,1,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,DINDIGUL,321421,315916,78292,758,236866,221461,255677,221460,255683,194721,212528,242084,32028,1437,160692,9211333,51506,2891613,330,18497,213,10409081,12121443,7373,25,20827.120,3325.510,20839.810,3329.770,61612.880,134878,355555,355439,116,2080052352,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,ERODE,201494,194126,53258,2720,138148,94656,101532,94624,101497,125183,86306,91425,1441,1026,60983,2962914,24103,1032881,1220,53948,67,3446861,4049743,314,5,6930.700,2760.470,6931.310,2766.470,98996.790,123782,184842,184816,26,688785686,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,KANCHIPURAM,335587,332347,127561,4416,200370,269909,317393,269909,317405,264163,261694,301597,7566,2222,157813,9096490,100571,5996214,3310,187767,269,13138612,15280471,3325,94,26786.760,10377.660,26789.070,10388.280,15852859.630,280088,420342,420341,1,2660832969,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,KANNIYAKUMARI,110573,106827,5756,641,100430,40213,43083,40212,43082,54501,38156,40428,1264,501,35265,1230896,2584,103490,307,19703,24,1127444,1354089,88,20,2654.230,1787.750,2656.580,1789.440,77884.810,154622,77633,77588,45,263086835,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,KARUR,142124,139987,32539,86,107362,100726,116209,100727,116213,123217,97079,109960,24522,1090,75314,5126847,21709,1454969,56,2993,49,5789495,6584809,5409,7,12797.490,3744.530,12803.550,3748.450,38615.600,123903,162295,162264,31,1241482526,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,KRISHNAGIRI,271450,268273,28302,1605,238366,201119,212133,201122,212137,146709,192884,202128,790,2353,172090,7283922,19796,886583,998,44384,42,7523453,8214889,74,6,14287.210,3873.610,14301.460,3873.740,51322.650,163533,287859,287826,33,1424975850,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,MADURAI,292494,288824,61568,481,226775,205247,228652,205244,228650,126665,189205,206844,4192,2002,149020,4940676,39812,1342417,373,14056,133,5549946,6297149,913,15,10683.660,4105.470,10697.690,4105.710,61236.840,151399,338452,338408,44,1070942400,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,NAGAPATTINAM,242577,238674,99810,336,138528,204984,291247,204982,291242,146649,201206,280689,15376,1722,112780,4949914,88184,4443186,242,11725,407,7205177,9404825,8265,19,15177.870,3431.670,15178.210,3432.470,50398.750,172707,358419,358419,0,1524459311,4,4,0,27860,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,NAMAKKAL,228979,224091,60770,14969,148352,130820,143341,130824,143347,127402,127052,138036,1646,804,82976,4097539,34226,1518177,9850,562857,6878,5472350,6178573,325,63,10085.500,1920.700,10086.020,1920.970,34090.440,133205,245793,245683,110,1011038095,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,PERAMBALUR,119994,117591,35938,383,81270,71807,82845,71806,82844,47525,69119,79235,340,730,47646,1600263,21270,598471,203,4812,44,1860405,2203546,78,0,4461.100,1685.470,4464.610,1687.700,13621.290,69060,154493,154488,5,448009744,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,PUDUKKOTTAI,288557,284514,49383,95,235036,239037,272822,239035,272837,223694,235266,264284,28807,1482,194429,11312654,40760,2433891,77,4762,91,12225280,13751307,5309,10,24429.690,3922.110,24446.840,3932.980,92413.770,148710,353407,353402,5,2433983570,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,RAMANATHAPURAM,210219,206783,52131,51,154601,160996,186215,160995,186213,159751,155382,176228,14633,1679,115132,5920336,40215,2041561,35,1120,124,6999182,7963017,3671,2,11954.260,3403.660,11974.350,3403.860,696646.890,161179,257957,257685,272,1198917855,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,SALEM,437518,424142,86526,27859,309757,237914,262536,237912,262536,239237,229251,250746,3589,2131,170224,8164817,44626,1874926,14401,691180,80,9566885,10730923,500,76,17465.420,4908.230,17472.590,4908.380,56711.540,265923,436125,435640,485,1747826788,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,SIVAGANGAI,200838,198437,41375,47,157015,154564,175361,154558,175349,228066,149411,166145,45308,2036,118362,8728624,31021,2164831,28,2620,120,9761877,10896075,8698,15,17414.110,4027.760,17418.670,4036.300,252711.670,119311,232107,232096,11,1739788261,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,THANJAVUR,302086,293990,87155,203,206632,220403,275817,220401,275818,224242,214796,264447,17805,2683,146432,6931020,68247,3246647,117,6888,20,8400049,10184555,5521,18,15438.460,1821.520,15448.540,1822.580,57983.230,169366,383382,383382,0,1542984937,1,1,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,THE NILGIRIS,51959,50607,14060,3380,33167,31515,36666,31515,36666,33813,25035,27760,225,184,16509,712680,6902,337906,1624,78365,13,933871,1128951,79,22,2143.550,1084.660,2146.550,1084.660,8973.780,24483,53288,53258,30,212396484,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,THENI,136769,133010,30992,138,101880,67049,75567,67010,75520,55948,60501,67208,1840,721,47547,1481612,12928,367591,26,966,1687,1540732,1850169,285,1,3488.980,1978.880,3495.150,1980.100,14880.240,60004,140289,140263,26,348985179,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,THOOTHUKKUDI,205385,202419,57092,161,145166,137975,155485,137977,155486,139565,132950,147421,2792,1210,92680,4553645,40166,1958097,104,4547,1510,5725402,6516289,646,2,11401.060,3166.890,11405.070,3167.420,362038.610,117362,227964,227941,23,1136038861,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,TIRUCHIRAPPALLI,319184,315246,69953,2933,242360,255778,298520,255780,298524,260261,248991,286238,18192,2592,191415,9801143,55282,2577770,2294,123872,763,10862104,12502785,2854,38,20424.570,5325.110,20432.810,5326.030,52671.190,285858,400846,400839,7,2040480561,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2019-20,ARUNACHAL PRADESH,UPPER SIANG,5422,5421,1,5393,27,4984,5003,4962,4981,954,4910,4925,0,2,19,520,0,0,4891,170517,0,49392,171037,0,0,162.180,76.330,164.680,76.330,1246.960,766,5437,5401,36,16152378,0,0,0,0,"Financial Year (Apr - Mar), 2019",2019
2018-19,TAMIL NADU,TIRUNELVELI,293971,293114,80813,360,211941,192637,225265,192639,225269,204788,185210,212418,3531,1435,130383,6123328,54648,2329783,179,7925,238,7218211,8461036,882,1,15560.480,5870.390,15578.890,5874.800,1316401.280,198566,341016,340870,146,1556712087,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,TIRUPPUR,200677,195145,66167,236,128742,123318,135925,123318,135924,174859,114899,123304,6419,443,74867,4382310,39911,2247397,121,6969,499,5681135,6636676,2193,6,12194.480,4717.740,12216.660,4718.300,49093.300,127444,196486,196467,19,1214173510,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,TIRUVALLUR,295478,290985,105203,5755,180027,229615,246973,229615,246982,256326,223925,236604,6556,1522,140572,7384978,79024,4563801,4329,248973,7141,11006077,12197752,2478,149,18117.210,4879.290,18128.870,4880.570,1562611.630,153558,320368,319994,374,1814658911,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,TIRUVANNAMALAI,510686,507417,106809,19914,380694,437795,519401,437782,519394,360885,431337,506951,6998,7308,324842,16678471,90934,4925659,15561,733042,16058,18699956,22337172,1840,92,34640.300,6396.660,34657.750,6401.860,1867922.650,263873,672860,672788,72,3424429060,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,TIRUVARUR,205825,201537,96331,114,105092,145241,207014,145240,207008,90621,140339,195071,2333,2775,62905,1993977,77362,2626727,72,1856,51,3473535,4622560,1407,1,8068.660,2445.510,8086.440,2447.080,33046.460,144347,283144,283144,0,810048772,1,1,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,VELLORE,425945,421022,97417,8026,315579,300862,329058,300853,329045,249649,292781,316773,1657,2172,223230,9990598,64672,3182340,4879,218385,2111,12135630,13391323,576,19,20761.960,3894.730,20779.020,3895.840,334902.220,280882,480418,480214,204,2082687426,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,VILLUPURAM,700223,695027,203681,14929,476417,471034,634941,470993,634859,316111,431632,555785,1282,3174,296869,9050054,127124,3723346,7639,316805,84,9768737,13090205,319,17,23349.150,5447.250,23483.140,5451.700,282394.290,428948,1066906,1066713,193,2351769225,1,1,0,1240,"Financial Year (Apr - Mar), 2018",2018
2018-19,TAMIL NADU,VIRUDHUNAGAR,236075,232989,63341,81,169567,163305,188495,163303,188490,152033,153930,174110,1000,1484,113108,4662120,40801,1650785,21,743,585,5433233,6313648,239,0,9823.010,2946.650,9828.720,2947.140,52557.450,114603,275314,275298,16,973555421,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,DADRA & NAGAR HAVELI,DADRA AND NAGAR HAVELI,14259,3549,1,3496,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.400,9838,2181,2172,9,0,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,DHALAI,83671,83485,12843,53777,16865,80165,116623,80165,116612,72513,78135,111628,2717,1048,14978,754603,11869,595668,51288,2991893,1797,2020453,4342164,83,2442,7081.540,952.110,7082.340,967.310,5614527.570,143773,145210,143499,1711,697479208,1,1,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,Gomati,87596,87539,13979,41845,31715,81428,115320,81426,115312,82354,79906,111591,2832,777,28063,1176619,12792,577779,39051,2275054,14810,2000518,4029452,168,2375,6724.470,1530.780,6726.300,1530.780,16974.340,198790,156639,156034,605,670517421,4,4,0,6462,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,Khowai,66384,66341,13193,32499,20649,63607,78120,63603,78108,55206,62070,75044,473,842,18860,732391,12329,493887,30881,1343828,7099,1148913,2570106,11,438,4387.660,569.800,4389.340,575.870,8379278.060,164801,103734,103521,213,431299201,10,7,3,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,NORTH TRIPURA,67536,67211,11314,21126,34771,55730,79895,55730,79889,52663,54121,76439,2626,488,26217,884290,8946,331443,18958,1051267,12007,944233,2267000,174,2093,3715.090,415.490,3718.680,417.690,433782.600,116119,110042,109545,497,367110868,6,6,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,Sepahijala,86058,85882,15109,24668,46105,73361,103453,73361,103451,65730,69429,95711,2921,1191,34837,1587518,12811,582611,21781,1251733,11003,1639798,3421862,370,1294,5680.620,952.790,5680.940,959.590,1745146.940,137233,143448,143085,363,556048750,19,10,9,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,SOUTH TRIPURA,89782,89735,13205,31908,44622,84460,117262,84460,117253,91959,82686,112588,817,903,40073,1786523,12131,544439,30482,1441222,12566,1712387,3772184,42,561,6614.380,1378.540,6617.160,1380.200,509113.920,154608,162882,161682,1200,659509097,12,12,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,Unakoti,51624,51599,9981,12271,29347,43844,62518,43840,62513,46529,43012,60222,2206,858,23368,980736,8542,398502,11102,722608,12094,894475,2101846,162,1624,3375.230,427.090,3378.920,436.680,12381.780,115664,86983,86893,90,336450260,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,TRIPURA,WEST TRIPURA,93844,93551,18980,35651,38920,81813,99613,81814,99611,61017,79997,96166,390,1872,31272,890215,15624,445969,33101,1467885,13156,1329580,2804069,14,353,4532.620,1157.140,4535.600,1214.050,733002.960,113928,147383,145672,1711,448309163,1,1,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AGRA,157625,150787,49346,1488,99953,47108,57292,47053,57221,26982,38957,46545,270,75,25942,1017746,12681,451683,334,12237,539,432492,1481666,66,1,2625.640,1068.500,2632.620,1074.830,5581933.090,59367,138889,137679,1210,262121552,4894,4732,162,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,ALIGARH,193396,183256,50325,241,132690,66648,76117,66625,76082,42463,55266,61688,153,101,39637,1305321,15564,513725,65,1994,742,429722,1821040,48,0,3202.030,2247.400,3207.360,2253.940,1770219.570,85037,169167,167416,1751,319396826,1955,1769,186,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AMBEDKAR NAGAR,243174,231033,92070,678,138285,73077,88832,72931,88616,68879,64750,76895,681,47,37959,1576987,26635,1052353,156,5544,274,1096673,2634884,280,2,4634.850,2263.930,4657.590,2272.390,7729041.430,164300,202407,196658,5749,455183733,2623,2497,126,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AMETHI,221703,210721,57107,630,152984,81196,100014,81117,99916,86728,69849,83341,1384,148,48878,2229903,20692,952469,279,15401,137,1069988,3197773,454,6,5904.110,2987.400,5910.030,3144.000,880590.690,176220,195824,190161,5663,564581248,2719,2592,127,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AMROHA,150120,146972,40981,34,105957,76461,103374,76428,103310,48327,63578,82017,1386,110,44901,1746685,18659,672495,18,523,61,549513,2419703,367,0,4452.600,1489.720,4461.700,1507.400,23946616.110,92156,195795,186621,9174,439340323,193,177,16,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AURAIYA,129801,129180,57717,802,70661,41398,48391,41379,48367,54351,35687,40487,169,49,19476,736170,16066,574520,145,5000,2405,435724,1315690,89,0,2252.620,436.650,2259.640,438.820,2173437.150,118995,118315,116740,1575,224088293,1584,1548,36,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AYODHYA,227946,217946,76795,366,140785,90030,109204,90013,109166,102680,78765,92961,2746,147,47668,2289209,30946,1419964,151,7096,586,1469385,3716269,1105,5,6551.920,2746.360,6568.070,2765.550,42089.340,186294,234671,230909,3762,651744168,0,0,0,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,AZAMGARH,454137,425156,159542,961,264653,178023,194214,177822,193976,176617,160886,173720,530,181,99855,4243745,60677,2545372,354,12712,535,2749534,6801829,204,1,12157.500,7142.930,12165.190,7146.760,103208.050,250039,378016,377307,709,1180567045,6913,6901,12,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BAGHPAT,32116,31458,8090,10,23358,2640,3188,2640,3187,3462,2425,2888,41,6,1584,62340,839,36197,2,27,16,26938,98564,20,0,175.460,20.070,179.900,20.070,46198.620,18792,27732,25002,2730,15728825,457,435,22,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BAHRAICH,434222,404112,81734,2001,320377,152110,195276,151768,194735,239276,135878,168907,1256,762,111524,4946733,23615,1023878,739,36108,1254,2130619,6006719,239,6,10745.660,3808.530,10763.030,3843.750,4086370.990,414121,402938,399236,3702,1024407482,301,300,1,2450,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BALLIA,291986,267939,41729,5398,220812,104987,120200,104815,119983,125391,92425,103738,846,111,75338,3341332,14860,636841,2227,101023,1683,1563524,4079196,133,25,7337.460,2911.690,7354.780,2938.390,330182.450,199355,230809,228964,1845,718922896,1821,1757,64,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BALRAMPUR,182895,178221,27805,2404,148012,77312,91512,77113,91249,54760,66056,76019,2349,67,53887,2627394,11212,549701,957,41409,947,934186,3218504,388,4,5893.590,1207.760,5897.880,1222.080,3162259.590,110098,185978,182144,3834,586471350,45,42,3,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BANDA,211051,207151,57888,168,149095,65017,99028,65013,99032,92750,59502,86438,1854,50,42770,1937911,16695,710768,37,1565,651,1178557,2650244,487,3,4602.470,2344.630,4612.260,2351.010,744133.310,169181,256646,247417,9229,456290710,1193,1021,172,0,"Financial Year (Apr - Mar), 2018",2018
2018-19,UTTAR PRADESH,BARABANKI,438552,430851,155732,233,274886,107439,132781,107383,132700,96286,94630,114644,1631,166,56368,2401391,38198,1612688,64,2319,2346,1100108,4016398,829,0,7274.930,3693.830,7281.920,3697.880,6401135.940,268378,393704,391695,2009,721348570,1737,1726,11,1575,"Financial Year (Apr - Mar), 2018",2018
